# Direction   0.00     degrees                                                 
# (1): Wavelength in Angstrom                                                  
# (2): Cirrus emssion                                                          
# (3): Starlight extincted by MCs only                                         
# (4): Starlight extincted                                                     
# (5): MCs emission                                                            
# (6): Total                                                                   
# (7): Starlight unextincted                                                   
# (8): Subcomponent unextincted                                                
# (9): Subcomponent extincted                                                  
# Notes:                                                                       
# 1. luminosities in 1e30 erg/s/A                                              
# 2. subcomponent in cols. 8,9 is bulge for composite models                   
# otherwise = cols. 7,4 resp.                                                  
#    1          2          3          4          5          6          7       
 0.8700E+05 0.1180E+09 0.9859E+08 0.8305E+08 0.5556E+10 0.5757E+10 0.2946E+09 0.2946E+09 0.8305E+08
 0.8750E+05 0.9927E+08 0.9687E+08 0.8129E+08 0.4892E+10 0.5072E+10 0.2891E+09 0.2891E+09 0.8129E+08
 0.8800E+05 0.8281E+08 0.9515E+08 0.7953E+08 0.4299E+10 0.4460E+10 0.2836E+09 0.2836E+09 0.7953E+08
 0.8813E+05 0.7906E+08 0.9452E+08 0.7893E+08 0.4178E+10 0.4336E+10 0.2815E+09 0.2815E+09 0.7893E+08
 0.8900E+05 0.5934E+08 0.9215E+08 0.7649E+08 0.3453E+10 0.3588E+10 0.2737E+09 0.2737E+09 0.7649E+08
 0.8925E+05 0.5511E+08 0.9147E+08 0.7579E+08 0.3282E+10 0.3413E+10 0.2714E+09 0.2714E+09 0.7579E+08
 0.8980E+05 0.4744E+08 0.8997E+08 0.7425E+08 0.2954E+10 0.3075E+10 0.2665E+09 0.2665E+09 0.7425E+08
 0.9000E+05 0.4510E+08 0.8956E+08 0.7384E+08 0.2854E+10 0.2973E+10 0.2650E+09 0.2650E+09 0.7384E+08
 0.9100E+05 0.3606E+08 0.8753E+08 0.7179E+08 0.2434E+10 0.2542E+10 0.2573E+09 0.2573E+09 0.7179E+08
 0.9200E+05 0.2993E+08 0.8550E+08 0.6974E+08 0.2109E+10 0.2209E+10 0.2497E+09 0.2497E+09 0.6974E+08
 0.9300E+05 0.2554E+08 0.8347E+08 0.6769E+08 0.1848E+10 0.1941E+10 0.2421E+09 0.2421E+09 0.6769E+08
 0.9400E+05 0.2228E+08 0.8143E+08 0.6564E+08 0.1630E+10 0.1718E+10 0.2345E+09 0.2345E+09 0.6564E+08
 0.9440E+05 0.2120E+08 0.8062E+08 0.6482E+08 0.1553E+10 0.1639E+10 0.2314E+09 0.2314E+09 0.6482E+08
 0.9822E+05 0.1475E+08 0.7588E+08 0.6153E+08 0.1102E+10 0.1179E+10 0.2112E+09 0.2112E+09 0.6153E+08
 0.1074E+06 0.1686E+08 0.6115E+08 0.5107E+08 0.1131E+10 0.1199E+10 0.1601E+09 0.1601E+09 0.5107E+08
 0.1090E+06 0.2517E+08 0.5914E+08 0.4976E+08 0.1439E+10 0.1514E+10 0.1535E+09 0.1535E+09 0.4976E+08
 0.1095E+06 0.3028E+08 0.5851E+08 0.4935E+08 0.1590E+10 0.1669E+10 0.1514E+09 0.1514E+09 0.4935E+08
 0.1100E+06 0.3787E+08 0.5788E+08 0.4894E+08 0.1793E+10 0.1880E+10 0.1494E+09 0.1494E+09 0.4894E+08
 0.1105E+06 0.4969E+08 0.5725E+08 0.4853E+08 0.2087E+10 0.2185E+10 0.1473E+09 0.1473E+09 0.4853E+08
 0.1110E+06 0.6911E+08 0.5662E+08 0.4813E+08 0.2542E+10 0.2659E+10 0.1452E+09 0.1452E+09 0.4813E+08
 0.1115E+06 0.1029E+09 0.5599E+08 0.4772E+08 0.3301E+10 0.3452E+10 0.1432E+09 0.1432E+09 0.4772E+08
 0.1119E+06 0.1485E+09 0.5549E+08 0.4739E+08 0.4301E+10 0.4498E+10 0.1415E+09 0.1415E+09 0.4739E+08
 0.1120E+06 0.1635E+09 0.5542E+08 0.4734E+08 0.4617E+10 0.4828E+10 0.1413E+09 0.1413E+09 0.4734E+08
 0.1125E+06 0.2581E+09 0.5484E+08 0.4697E+08 0.6703E+10 0.7009E+10 0.1394E+09 0.1394E+09 0.4697E+08
 0.1130E+06 0.3212E+09 0.5425E+08 0.4660E+08 0.8125E+10 0.8493E+10 0.1375E+09 0.1375E+09 0.4660E+08
 0.1135E+06 0.2592E+09 0.5378E+08 0.4609E+08 0.6904E+10 0.7209E+10 0.1360E+09 0.1360E+09 0.4609E+08
 0.1138E+06 0.2095E+09 0.5354E+08 0.4584E+08 0.5901E+10 0.6157E+10 0.1353E+09 0.1353E+09 0.4584E+08
 0.1140E+06 0.1661E+09 0.5331E+08 0.4558E+08 0.5031E+10 0.5243E+10 0.1346E+09 0.1346E+09 0.4558E+08
 0.1141E+06 0.1514E+09 0.5325E+08 0.4553E+08 0.4721E+10 0.4918E+10 0.1344E+09 0.1344E+09 0.4553E+08
 0.1145E+06 0.1067E+09 0.5282E+08 0.4522E+08 0.3888E+10 0.4040E+10 0.1331E+09 0.1331E+09 0.4522E+08
 0.1150E+06 0.7389E+08 0.5229E+08 0.4484E+08 0.3337E+10 0.3456E+10 0.1314E+09 0.1314E+09 0.4484E+08
 0.1152E+06 0.6345E+08 0.5202E+08 0.4465E+08 0.3189E+10 0.3297E+10 0.1305E+09 0.1305E+09 0.4465E+08
 0.1155E+06 0.5562E+08 0.5175E+08 0.4446E+08 0.3099E+10 0.3198E+10 0.1297E+09 0.1297E+09 0.4446E+08
 0.1160E+06 0.4541E+08 0.5122E+08 0.4408E+08 0.3037E+10 0.3127E+10 0.1280E+09 0.1280E+09 0.4408E+08
 0.1165E+06 0.4020E+08 0.5068E+08 0.4370E+08 0.3092E+10 0.3176E+10 0.1263E+09 0.1263E+09 0.4370E+08
 0.1168E+06 0.3901E+08 0.5042E+08 0.4351E+08 0.3156E+10 0.3238E+10 0.1255E+09 0.1255E+09 0.4351E+08
 0.1170E+06 0.3866E+08 0.5015E+08 0.4332E+08 0.3242E+10 0.3324E+10 0.1246E+09 0.1246E+09 0.4332E+08
 0.1174E+06 0.3981E+08 0.4972E+08 0.4301E+08 0.3428E+10 0.3511E+10 0.1233E+09 0.1233E+09 0.4301E+08
 0.1175E+06 0.4042E+08 0.4961E+08 0.4294E+08 0.3488E+10 0.3571E+10 0.1230E+09 0.1230E+09 0.4294E+08
 0.1182E+06 0.4839E+08 0.4888E+08 0.4244E+08 0.4078E+10 0.4169E+10 0.1207E+09 0.1207E+09 0.4244E+08
 0.1190E+06 0.5389E+08 0.4814E+08 0.4195E+08 0.4567E+10 0.4663E+10 0.1184E+09 0.1184E+09 0.4195E+08
 0.1198E+06 0.4506E+08 0.4740E+08 0.4148E+08 0.4553E+10 0.4639E+10 0.1162E+09 0.1162E+09 0.4148E+08
 0.1205E+06 0.3318E+08 0.4667E+08 0.4101E+08 0.4428E+10 0.4502E+10 0.1139E+09 0.1139E+09 0.4101E+08
 0.1206E+06 0.3194E+08 0.4658E+08 0.4096E+08 0.4387E+10 0.4460E+10 0.1136E+09 0.1136E+09 0.4096E+08
 0.1210E+06 0.2789E+08 0.4640E+08 0.4083E+08 0.4269E+10 0.4338E+10 0.1127E+09 0.1127E+09 0.4083E+08
 0.1212E+06 0.2603E+08 0.4630E+08 0.4074E+08 0.4218E+10 0.4285E+10 0.1122E+09 0.1122E+09 0.4074E+08
